sample,lbl
HG01805,1
HG01806,0
HG01807,0
HG01808,1
HG01809,1
HG01810,0
HG01811,0
HG01812,0
HG01813,0
HG01815,0
HG01816,1
HG01817,1
HG01840,0
HG01841,0
HG01842,0
HG01843,1
HG01844,1
HG01845,0
HG01846,0
HG01847,0
HG01848,1
HG01849,1
HG01850,1
HG01851,1
HG01852,0
HG01853,1
HG01855,1
HG01857,0
HG01858,1
HG01859,1
HG01860,1
HG01861,1
HG01862,0
HG01863,0
HG01864,1
HG01865,0
HG01866,0
HG01867,1
HG01868,1
HG01869,0
HG01870,0
HG01871,1
HG01872,1
HG01873,1
HG01874,0
HG01878,0
HG01879,1
HG01880,0
HG01882,0
HG01883,0
HG01885,0
HG01886,0
HG01889,0
HG01890,0
HG01892,1
HG01893,0
HG01894,1
HG01896,0
HG01912,0
HG01914,1
HG01915,1
HG01917,0
HG01918,0
HG01920,0
HG01921,1
HG01923,1
HG01924,0
HG01926,1
HG01927,1
HG01932,1
HG01933,1
HG01935,1
HG01936,1
HG01938,0
HG01939,0
HG01941,1
HG01942,0
HG01944,1
HG01945,1
HG01947,0
HG01948,0
HG01950,0
HG01951,0
HG01953,1
HG01954,0
HG01956,0
HG01958,1
HG01961,0
HG01965,1
HG01967,0
HG01968,1
HG01970,1
HG01971,1
HG01973,0
HG01974,0
HG01976,0
HG01977,0
HG01979,0
HG01980,0
HG01982,1
HG01985,0
HG01986,1
HG01988,0
HG01989,0
HG01990,0
HG01991,0
HG01992,0
HG01997,0
HG02002,1
HG02003,1
HG02006,0
HG02008,0
HG02009,1
HG02010,1
HG02012,1
HG02013,0
HG02014,1
HG02016,0
HG02017,0
HG02019,0
HG02020,0
HG02023,0
HG02025,1
HG02026,0
HG02028,0
HG02029,1
HG02031,1
HG02032,0
HG02035,0
HG02040,0
HG02047,1
HG02048,0
HG02049,1
HG02050,1
HG02051,1
HG02052,0
HG02053,0
HG02054,0
HG02057,0
HG02058,0
HG02060,1
HG02061,0
HG02064,0
HG02067,1
HG02069,1
HG02070,0
HG02072,0
HG02073,1
HG02075,1
HG02076,1
HG02078,0
HG02079,0
HG02081,0
HG02082,0
HG02084,1
HG02085,1
HG02086,1
HG02087,0
HG02088,0
HG02089,0
HG02090,0
HG02095,0
HG02102,1
HG02104,1
HG02105,1
HG02107,0
HG02108,1
HG02111,1
HG02113,1
HG02116,1
HG02121,0
HG02122,0
HG02127,0
HG02128,0
HG02130,1
HG02131,0
HG02133,1
HG02134,0
HG02136,0
HG02137,0
HG02138,0
HG02139,1
HG02140,1
HG02141,0
HG02142,1
HG02143,1
HG02144,1
HG02146,0
HG02147,0
HG02150,0
HG02151,0
HG02152,0
HG02153,1
HG02154,1
HG02155,0
HG02156,0
HG02164,0
HG02165,0
HG02166,0
HG02178,0
HG02179,0
HG02180,0
HG02181,0
HG02182,1
HG02184,0
HG02185,0
HG02186,0
HG02187,1
HG02188,1
HG02190,1
HG02215,1
HG02219,0
HG02220,1
HG02221,0
HG02223,0
HG02224,1
HG02230,1
HG02231,1
HG02232,0
HG02233,0
HG02235,1
HG02236,1
HG02238,1
HG02239,1
HG02250,1
HG02252,0
HG02253,0
HG02255,1
HG02256,0
HG02259,1
HG02260,1
HG02262,0
HG02265,0
HG02266,0
HG02271,1
HG02272,1
HG02274,0
HG02275,0
HG02277,1
HG02278,0
HG02281,0
HG02282,1
HG02283,1
HG02284,0
HG02285,1
HG02286,1
HG02291,0
HG02292,1
HG02298,0
HG02299,0
HG02301,0
HG02304,0
HG02307,1
HG02308,0
HG02309,1
HG02312,0
HG02314,0
HG02315,0
HG02317,1
HG02318,1
HG02322,0
HG02323,0
HG02325,1
HG02330,0
HG02332,0
HG02334,0
HG02337,0
HG02339,0
HG02343,1
HG02345,1
HG02348,0
HG02351,0
HG02353,0
HG02355,0
HG02356,0
HG02360,0
HG02364,0
HG02367,0
HG02371,0
HG02373,0
HG02374,0
HG02375,0
HG02379,1
HG02380,1
HG02382,1
HG02383,0
HG02384,0
HG02385,0
HG02386,0
HG02389,0
HG02390,1
HG02391,1
HG02392,0
HG02394,0
HG02395,0
HG02396,0
HG02397,1
HG02398,0
HG02399,0
HG02401,1
HG02402,0
HG02406,1
HG02407,0
HG02408,0
HG02409,0
HG02410,0
HG02419,0
HG02420,1
HG02425,1
HG02427,0
HG02429,0
HG02433,0
HG02439,1
HG02442,0
HG02445,0
HG02449,0
HG02450,1
HG02455,0
HG02461,1
HG02462,1
HG02464,0
HG02465,1
HG02470,1
HG02471,0
HG02476,0
HG02477,1
HG02479,0
HG02481,1
HG02484,0
HG02485,1
HG02489,1
HG02490,0
HG02491,1
HG02493,1
HG02494,1
HG02496,0
HG02497,0
HG02501,1
HG02502,0
HG02505,0
HG02508,1
HG02511,1
HG02512,0
HG02513,1
HG02521,0
HG02522,0
HG02536,0
HG02537,1
HG02541,1
HG02545,1
HG02546,0
HG02549,1
HG02554,0
HG02555,1
HG02557,1
HG02558,0
HG02561,1
HG02562,1
HG02568,1
HG02570,0
HG02571,1
HG02573,0
HG02574,1
HG02577,1
HG02580,1
HG02582,0
HG02583,0
HG02585,1
HG02586,1
HG02588,0
HG02589,1
HG02594,0
HG02595,0
HG02597,0
HG02600,1
HG02601,1
HG02603,0
HG02604,1
HG02610,1
HG02611,1
HG02613,1
HG02614,1
HG02620,1
HG02621,1
HG02623,1
HG02624,1
HG02628,1
HG02629,1
HG02634,1
HG02635,1
HG02642,1
HG02643,1
HG02645,1
HG02646,0
HG02648,0
HG02649,0
HG02651,0
HG02652,1
HG02654,1
HG02655,0
HG02657,1
HG02658,0
HG02660,0
HG02661,1
HG02666,1
HG02667,0
HG02675,0
HG02676,0
HG02678,1
HG02679,0
HG02681,1
HG02682,0
HG02684,1
HG02685,1
HG02687,1
HG02688,1
HG02690,1
HG02691,1
HG02694,0
HG02696,0
HG02697,1
HG02699,1
HG02700,1
HG02702,0
HG02703,1
HG02715,0
HG02716,0
HG02721,1
HG02722,0
HG02724,1
HG02725,1
HG02727,0
HG02728,0
HG02731,0
HG02733,1
HG02734,0
HG02736,1
HG02737,0
HG02756,1
HG02757,0
HG02759,1
HG02760,0
HG02763,1
HG02768,1
HG02769,0
HG02771,0
HG02772,0
HG02774,0
HG02775,0
HG02778,1
HG02780,1
HG02783,1
HG02784,0
HG02786,1
HG02787,1
HG02789,0
HG02790,1
HG02792,0
HG02793,0
HG02798,0
HG02799,0
HG02804,1
HG02805,1
HG02807,0
HG02808,0
HG02810,0
HG02811,0
HG02813,0
HG02814,0
HG02816,1
HG02817,0
HG02819,0
HG02820,0
HG02836,1
HG02837,1
HG02839,1
HG02840,1
HG02851,1
HG02852,1
HG02854,0
HG02855,1
HG02860,0
HG02861,1
HG02870,0
HG02878,0
HG02879,1
HG02881,0
HG02882,0
HG02884,1
HG02885,0
HG02887,0
HG02888,0
HG02890,1
HG02891,1
HG02895,1
HG02896,1
HG02922,0
HG02923,1
HG02938,0
HG02941,0
HG02943,1
HG02944,0
HG02946,1
HG02947,1
HG02952,0
HG02953,1
HG02968,0
HG02970,0
HG02971,0
HG02973,0
HG02974,0
HG02976,0
HG02977,0
HG02979,1
HG02981,1
HG02982,1
HG02983,1
HG03006,0
HG03007,0
HG03009,0
HG03012,1
HG03015,1
HG03016,0
HG03018,0
HG03019,0
HG03021,1
HG03022,0
HG03024,0
HG03025,1
HG03027,0
HG03028,0
HG03039,1
HG03040,1
HG03045,0
HG03046,0
HG03048,0
HG03049,1
HG03052,0
HG03054,1
HG03055,1
HG03057,1
HG03058,0
HG03060,0
HG03061,1
HG03063,1
HG03064,0
HG03066,0
HG03069,0
HG03072,1
HG03073,1
HG03074,0
HG03077,1
HG03078,1
HG03079,0
HG03081,0
HG03082,0
HG03084,0
HG03085,0
HG03086,0
HG03088,0
HG03091,0
HG03095,1
HG03096,0
HG03097,1
HG03099,0
HG03100,1
HG03103,1
HG03105,0
HG03108,1
HG03109,0
HG03111,1
HG03112,1
HG03114,1
HG03115,0
HG03117,1
HG03118,0
HG03120,0
HG03121,0
HG03123,0
HG03124,0
HG03126,1
HG03127,0
HG03129,0
HG03130,0
HG03132,1
HG03133,1
HG03135,0
HG03136,0
HG03139,1
HG03157,1
HG03159,0
HG03160,0
HG03162,1
HG03163,1
HG03166,0
HG03168,1
HG03169,1
HG03172,1
HG03175,1
HG03189,1
HG03190,1
HG03193,1
HG03195,1
HG03196,0
HG03198,0
HG03199,0
HG03202,1
HG03209,0
HG03212,1
HG03224,1
HG03225,1
HG03228,1
HG03229,1
HG03234,1
HG03235,0
HG03237,1
HG03238,1
HG03240,1
HG03241,1
HG03246,0
HG03247,0
HG03258,1
HG03259,0
HG03265,1
HG03267,1
HG03268,1
HG03270,0
HG03271,0
HG03279,1
HG03280,1
HG03291,0
HG03294,1
HG03295,0
HG03297,1
HG03298,0
HG03300,0
HG03301,0
HG03303,0
HG03304,1
HG03311,1
HG03313,1
HG03342,1
HG03343,0
HG03351,0
HG03352,1
HG03354,1
HG03363,0
HG03366,0
HG03367,1
HG03369,0
HG03370,0
HG03372,1
HG03376,1
HG03378,0
HG03380,1
HG03382,0
HG03385,1
HG03388,0
HG03391,1
HG03394,0
HG03397,0
HG03401,1
HG03410,0
HG03419,0
HG03428,1
HG03432,1
HG03433,0
HG03436,0
HG03437,1
HG03439,0
HG03442,1
HG03445,0
HG03446,1
HG03449,0
HG03451,0
HG03452,0
HG03455,0
HG03457,0
HG03458,0
HG03460,0
HG03461,0
HG03464,1
HG03469,0
HG03470,1
HG03472,1
HG03473,1
HG03476,1
HG03478,1
HG03479,0
HG03484,1
HG03485,1
HG03488,0
HG03490,0
HG03491,1
HG03499,0
HG03511,1
HG03514,1
HG03515,0
HG03517,0
HG03518,0
HG03520,0
HG03521,1
HG03538,0
HG03539,1
HG03547,0
HG03548,1
HG03556,0
HG03557,1
HG03558,1
HG03559,1
HG03563,0
HG03565,1
HG03567,0
HG03571,0
HG03572,0
HG03575,0
HG03577,1
HG03578,1
HG03583,1
HG03585,0
HG03589,1
HG03593,0
HG03594,0
HG03595,0
HG03598,0
HG03600,1
HG03603,0
HG03604,0
HG03607,0
HG03611,0
HG03615,1
HG03616,0
HG03619,0
HG03624,1
HG03625,1
HG03629,1
HG03631,0
HG03634,1
HG03636,1
HG03640,1
HG03642,1
HG03643,1
HG03644,0
HG03645,1
HG03646,0
HG03649,0
HG03652,0
HG03653,1
HG03660,1
HG03663,1
HG03667,1
HG03668,0
HG03672,1
HG03673,1
HG03679,1
HG03680,0
HG03681,1
HG03684,0
HG03685,1
HG03686,1
HG03687,1
HG03689,1
HG03690,0
HG03691,0
HG03692,0
HG03693,1
HG03694,1
HG03695,1
HG03696,0
HG03697,1
HG03698,1
HG03702,1
HG03703,1
HG03705,0
HG03706,0
HG03708,0
HG03709,0
HG03711,1
HG03713,0
HG03714,0
HG03716,1
HG03717,1
HG03718,1
HG03720,1
HG03722,1
HG03727,1
HG03729,1
HG03730,1
HG03731,1
HG03733,0
HG03736,0
HG03738,1
HG03740,1
HG03741,1
HG03742,1
HG03743,1
HG03744,1
HG03745,1
HG03746,0
HG03750,1
HG03752,0
HG03753,1
HG03754,0
HG03755,0
HG03756,0
HG03757,1
HG03760,1
HG03762,1
HG03765,1
HG03767,0
HG03770,1
HG03771,0
HG03772,1
HG03773,0
HG03774,0
HG03775,1
HG03777,0
HG03778,1
HG03779,0
HG03780,1
HG03781,0
HG03782,1
HG03784,1
HG03785,1
HG03786,1
HG03787,1
HG03788,0
HG03789,0
HG03790,1
HG03792,0
HG03793,0
HG03796,1
HG03800,0
HG03802,1
HG03803,0
HG03805,1
HG03808,0
HG03809,1
HG03812,1
HG03814,1
HG03815,1
HG03817,1
HG03821,0
HG03823,0
HG03824,0
HG03826,1
HG03829,0
HG03830,1
HG03832,1
HG03833,1
HG03836,1
HG03837,0
HG03838,1
HG03844,0
HG03846,0
HG03848,1
HG03849,0
HG03850,1
HG03851,0
HG03854,0
HG03856,1
HG03857,0
HG03858,1
HG03861,1
HG03862,1
HG03863,0
HG03864,1
HG03866,1
HG03867,1
HG03868,1
HG03869,0
HG03870,1
HG03871,1
HG03872,0
HG03873,1
HG03874,1
HG03875,0
HG03882,0
HG03884,1
HG03885,1
HG03886,0
HG03887,0
HG03888,0
HG03890,1
HG03894,0
HG03895,1
HG03896,0
HG03897,1
HG03898,0
HG03899,0
HG03900,1
HG03902,0
HG03905,0
HG03907,0
HG03908,0
HG03910,0
HG03911,0
HG03913,0
HG03914,0
HG03916,1
HG03917,1
HG03919,0
HG03920,1
HG03922,0
HG03925,0
HG03926,0
HG03928,0
HG03931,1
HG03934,1
HG03937,1
HG03940,0
HG03941,0
HG03943,1
HG03944,0
HG03945,1
HG03947,1
HG03949,1
HG03950,1
HG03951,0
HG03953,0
HG03955,1
HG03960,0
HG03963,1
HG03965,1
HG03967,1
HG03968,0
HG03969,1
HG03971,1
HG03973,0
HG03974,1
HG03976,1
HG03977,0
HG03978,1
HG03985,1
HG03986,1
HG03989,0
HG03990,0
HG03991,0
HG03995,0
HG03998,0
HG03999,0
HG04001,1
HG04002,0
HG04003,0
HG04006,1
HG04014,0
HG04015,1
HG04017,0
HG04018,1
HG04019,0
HG04020,0
HG04022,1
HG04023,0
HG04025,0
HG04026,0
HG04029,0
HG04033,0
HG04035,1
HG04038,1
HG04039,1
HG04042,1
HG04047,1
HG04054,0
HG04056,1
HG04059,0
HG04060,1
HG04061,0
HG04062,1
HG04063,0
HG04070,0
HG04075,1
HG04076,1
HG04080,0
HG04090,1
HG04093,0
HG04094,1
HG04096,0
HG04098,1
HG04099,0
HG04100,1
HG04106,0
HG04107,1
HG04118,1
HG04131,1
HG04134,1
HG04140,0
HG04141,0
HG04144,0
HG04146,0
HG04152,1
HG04153,0
HG04155,1
HG04156,1
HG04158,1
HG04159,1
HG04161,1
HG04162,1
HG04164,0
HG04171,0
HG04173,0
HG04176,1
HG04177,0
HG04180,1
HG04182,1
HG04183,0
HG04185,1
HG04186,0
HG04188,1
HG04189,1
HG04194,0
HG04195,0
HG04198,1
HG04200,0
HG04202,0
HG04206,1
HG04209,0
HG04210,0
HG04211,0
HG04212,1
HG04214,1
HG04216,1
HG04219,1
HG04222,1
HG04225,1
HG04227,1
HG04229,0
HG04235,1
HG04238,0
HG04239,1
NA06984,0
NA06985,1
NA06986,1
NA06989,0
NA06994,1
NA07000,1
NA07037,1
NA07048,0
NA07051,0
NA07056,0
NA07347,1
NA07357,1
NA10847,1
NA10851,0
NA11829,1
NA11830,1
NA11831,1
NA11832,1
NA11840,1
NA11843,1
NA11881,0
NA11892,0
NA11893,1
NA11894,1
NA11918,0
NA11919,1
NA11920,0
NA11930,1
NA11931,1
NA11932,0
NA11933,0
NA11992,0
NA11994,1
NA11995,1
NA12003,1
NA12004,1
NA12005,0
NA12006,1
NA12043,1
NA12044,1
NA12045,0
NA12046,0
NA12058,1
NA12144,1
NA12154,1
NA12155,0
NA12156,0
NA12234,1
NA12249,1
NA12272,1
NA12273,1
NA12275,1
NA12282,0
NA12283,1
NA12286,1
NA12287,1
NA12340,0
NA12341,0
NA12342,1
NA12347,1
NA12348,1
NA12383,0
NA12399,1
NA12400,0
NA12413,0
NA12414,0
NA12489,1
NA12546,1
NA12716,0
NA12717,1
NA12718,1
NA12748,0
NA12749,0
NA12750,1
NA12751,1
NA12760,1
NA12761,0
NA12762,1
NA12763,1
NA12775,1
NA12776,0
NA12777,1
NA12778,0
NA12812,0
NA12813,0
NA12814,1
NA12815,1
NA12827,0
NA12828,1
NA12829,0
NA12830,0
NA12842,1
NA12843,1
NA12872,0
NA12873,1
NA12874,1
NA12878,1
NA12889,0
NA12890,1
NA18486,0
NA18488,1
NA18489,0
NA18498,1
NA18499,1
NA18501,0
NA18502,0
NA18504,0
NA18505,0
NA18507,1
NA18508,1
NA18510,1
NA18511,1
NA18516,0
NA18517,1
NA18519,0
NA18520,1
NA18522,1
NA18523,0
NA18525,0
NA18526,0
NA18528,1
NA18530,1
NA18531,0
NA18532,1
NA18533,0
NA18534,0
NA18535,0
NA18536,0
NA18537,0
NA18538,1
NA18539,1
NA18541,1
NA18542,0
NA18543,1
NA18544,1
NA18545,1
NA18546,0
NA18547,0
NA18548,0
NA18549,0
NA18550,1
NA18552,0
NA18553,0
NA18555,1
NA18557,0
NA18558,0
NA18559,0
NA18560,0
NA18561,0
NA18562,0
NA18563,0
NA18564,1
NA18565,0
NA18566,0
NA18567,0
NA18570,0
NA18571,0
NA18572,0
NA18573,0
NA18574,0
NA18577,1
NA18579,0
NA18582,0
NA18591,0
NA18592,0
NA18593,1
NA18595,0
NA18596,0
NA18597,0
NA18599,0
NA18602,1
NA18603,0
NA18605,0
NA18606,0
NA18608,0
NA18609,1
NA18610,0
NA18611,0
NA18612,1
NA18613,0
NA18614,1
NA18615,1
NA18616,0
NA18617,1
NA18618,1
NA18619,1
NA18620,1
NA18621,0
NA18622,0
NA18623,1
NA18624,1
NA18625,0
NA18626,1
NA18627,0
NA18628,1
NA18629,0
NA18630,1
NA18631,0
NA18632,0
NA18633,1
NA18634,1
NA18635,0
NA18636,1
NA18637,0
NA18638,1
NA18639,0
NA18640,1
NA18641,1
NA18642,1
NA18643,1
NA18644,0
NA18645,1
NA18646,1
NA18647,0
NA18648,0
NA18740,1
NA18745,1
NA18747,0
NA18748,0
NA18749,0
NA18757,0
NA18853,1
NA18856,0
NA18858,1
NA18861,0
NA18864,0
NA18865,0
NA18867,1
NA18868,0
NA18870,1
NA18871,0
NA18873,1
NA18874,1
NA18876,0
NA18877,1
NA18878,1
NA18879,0
NA18881,1
NA18907,1
NA18908,1
NA18909,0
NA18910,0
NA18912,1
NA18915,0
NA18916,0
NA18917,0
NA18923,0
NA18924,0
NA18933,0
NA18934,0
NA18939,0
NA18940,0
NA18941,0
NA18942,0
NA18943,1
NA18944,0
NA18945,0
NA18946,0
NA18947,0
NA18948,1
NA18949,0
NA18950,0
NA18951,0
NA18952,0
NA18953,1
NA18954,1
NA18956,1
NA18957,1
NA18959,1
NA18960,0
NA18961,1
NA18962,0
NA18963,0
NA18964,0
NA18965,0
NA18966,0
NA18967,0
NA18968,0
NA18969,0
NA18970,0
NA18971,0
NA18972,1
NA18973,1
NA18974,1
NA18975,1
NA18976,1
NA18977,0
NA18978,1
NA18979,0
NA18980,1
NA18981,1
NA18982,0
NA18983,0
NA18984,0
NA18985,0
NA18986,1
NA18987,1
NA18988,1
NA18989,1
NA18990,1
NA18991,1
NA18992,0
NA18993,0
NA18994,0
NA18995,0
NA18997,0
NA18998,0
NA18999,1
NA19000,0
NA19001,0
NA19002,0
NA19003,0
NA19004,0
NA19005,1
NA19006,0
NA19007,0
NA19009,1
NA19010,1
NA19011,1
NA19012,0
NA19017,1
NA19019,1
NA19020,0
NA19023,0
NA19024,1
NA19025,0
NA19026,0
NA19027,1
NA19028,0
NA19030,0
NA19031,0
NA19035,1
NA19036,0
NA19037,1
NA19038,0
NA19041,1
NA19042,1
NA19043,0
NA19054,1
NA19055,0
NA19056,0
NA19057,0
