sample,lbl
HG02521,1
HG02522,1
HG02536,0
HG02537,1
HG02541,0
HG02545,1
HG02546,1
HG02549,0
HG02554,0
HG02555,0
HG02557,0
HG02558,1
HG02561,0
HG02562,0
HG02568,0
HG02570,0
HG02571,1
HG02573,0
HG02574,0
HG02577,0
HG02580,0
HG02582,1
HG02583,0
HG02585,0
HG02586,1
HG02588,1
HG02589,1
HG02594,1
HG02595,1
HG02597,0
HG02600,1
HG02601,0
HG02603,1
HG02604,1
HG02610,1
HG02611,0
HG02613,0
HG02614,0
HG02620,0
HG02621,0
HG02623,0
HG02624,1
HG02628,1
HG02629,1
HG02634,1
HG02635,0
HG02642,0
HG02643,1
HG02645,0
HG02646,0
HG02648,0
HG02649,0
HG02651,0
HG02652,1
HG02654,0
HG02655,0
HG02657,1
HG02658,1
HG02660,1
HG02661,1
HG02666,1
HG02667,0
HG02675,1
HG02676,0
HG02678,1
HG02679,1
HG02681,0
HG02682,0
HG02684,1
HG02685,1
HG02687,0
HG02688,0
HG02690,0
HG02691,0
HG02694,1
HG02696,0
HG02697,1
HG02699,0
HG02700,1
HG02702,0
HG02703,0
HG02715,1
HG02716,1
HG02721,1
HG02722,1
HG02724,1
HG02725,0
HG02727,1
HG02728,0
HG02731,0
HG02733,1
HG02734,1
HG02736,0
HG02737,1
HG02756,0
HG02757,1
HG02759,1
HG02760,1
HG02763,1
HG02768,1
HG02769,0
HG02771,0
HG02772,1
HG02774,0
HG02775,1
HG02778,0
HG02780,0
HG02783,0
HG02784,1
HG02786,0
HG02787,1
HG02789,0
HG02790,0
HG02792,0
HG02793,1
HG02798,1
HG02799,0
HG02804,0
HG02805,0
HG02807,1
HG02808,1
HG02810,0
HG02811,1
HG02813,0
HG02814,0
HG02816,1
HG02817,1
HG02819,0
HG02820,0
HG02836,1
HG02837,1
HG02839,1
HG02840,1
HG02851,0
HG02852,1
HG02854,1
HG02855,0
HG02860,0
HG02861,0
HG02870,1
HG02878,0
HG02879,0
HG02881,0
HG02882,1
HG02884,0
HG02885,1
HG02887,0
HG02888,0
HG02890,1
HG02891,1
HG02895,0
HG02896,1
HG02922,0
HG02923,1
HG02938,1
HG02941,0
HG02943,0
HG02944,0
HG02946,1
HG02947,1
HG02952,1
HG02953,1
HG02968,1
HG02970,0
HG02971,1
HG02973,1
HG02974,0
HG02976,1
HG02977,0
HG02979,0
HG02981,0
HG02982,1
HG02983,1
HG03006,1
HG03007,0
HG03009,0
HG03012,1
HG03015,0
HG03016,0
HG03018,0
HG03019,1
HG03021,0
HG03022,0
HG03024,0
HG03025,0
HG03027,1
HG03028,0
HG03039,1
HG03040,0
HG03045,0
HG03046,1
HG03048,0
HG03049,1
HG03052,0
HG03054,1
HG03055,0
HG03057,1
HG03058,0
HG03060,0
HG03061,1
HG03063,0
HG03064,0
HG03066,1
HG03069,1
HG03072,0
HG03073,0
HG03074,0
HG03077,0
HG03078,0
HG03079,1
HG03081,1
HG03082,1
HG03084,1
HG03085,1
HG03086,0
HG03088,0
HG03091,0
HG03095,1
HG03096,0
HG03097,0
HG03099,1
HG03100,1
HG03103,1
HG03105,0
HG03108,0
HG03109,1
HG03111,0
HG03112,0
HG03114,0
HG03115,0
HG03117,0
HG03118,1
HG03120,0
HG03121,1
HG03123,1
HG03124,1
HG03126,0
HG03127,1
HG03129,1
HG03130,0
HG03132,0
HG03133,0
HG03135,0
HG03136,0
HG03139,0
HG03157,0
HG03159,1
HG03160,1
HG03162,1
HG03163,0
HG03166,0
HG03168,0
HG03169,1
HG03172,1
HG03175,0
HG03189,0
HG03190,0
HG03193,1
HG03195,0
HG03196,1
HG03198,1
HG03199,0
HG03202,1
HG03209,1
HG03212,0
HG03224,0
HG03225,0
HG03228,0
HG03229,0
HG03234,0
HG03235,1
HG03237,0
HG03238,1
HG03240,1
HG03241,0
HG03246,1
HG03247,0
HG03258,0
HG03259,1
HG03265,1
HG03267,0
HG03268,1
HG03270,1
HG03271,1
HG03279,1
HG03280,1
HG03291,0
HG03294,1
HG03295,0
HG03297,0
HG03298,0
HG03300,1
HG03301,0
HG03303,0
HG03304,1
HG03311,0
HG03313,1
HG03342,0
HG03343,0
HG03351,0
HG03352,0
HG03354,1
HG03363,0
HG03366,0
HG03367,0
HG03369,0
HG03370,1
HG03372,1
HG03376,0
HG03378,0
HG03380,0
HG03382,1
HG03385,0
HG03388,1
HG03391,1
HG03394,1
HG03397,0
HG03401,1
HG03410,0
HG03419,0
HG03428,1
HG03432,1
HG03433,0
HG03436,1
HG03437,0
HG03439,1
HG03442,1
HG03445,1
HG03446,1
HG03449,1
HG03451,1
HG03452,1
HG03455,1
HG03457,0
HG03458,0
HG03460,1
HG03461,1
HG03464,0
HG03469,0
HG03470,0
HG03472,1
HG03473,0
HG03476,0
HG03478,0
HG03479,0
HG03484,1
HG03485,1
HG03488,0
HG03490,1
HG03491,1
HG03499,0
HG03511,0
HG03514,0
HG03515,1
HG03517,0
HG03518,0
HG03520,0
HG03521,0
HG03538,0
HG03539,0
HG03547,1
HG03548,0
HG03556,0
HG03557,1
HG03558,0
HG03559,0
HG03563,0
HG03565,0
HG03567,0
HG03571,1
HG03572,1
HG03575,1
HG03577,0
HG03578,1
HG03583,1
HG03585,0
HG03589,1
HG03593,1
HG03594,1
HG03595,0
HG03598,0
HG03600,0
HG03603,1
HG03604,0
HG03607,0
HG03611,1
HG03615,1
HG03616,0
HG03619,1
HG03624,1
HG03625,0
HG03629,0
HG03631,0
HG03634,1
HG03636,0
HG03640,1
HG03642,0
HG03643,0
HG03644,0
HG03645,0
HG03646,1
HG03649,0
HG03652,0
HG03653,0
HG03660,0
HG03663,0
HG03667,0
HG03668,0
HG03672,0
HG03673,0
HG03679,0
HG03680,1
HG03681,0
HG03684,0
HG03685,0
HG03686,0
HG03687,0
HG03689,0
HG03690,0
HG03691,0
HG03692,0
HG03693,1
HG03694,1
HG03695,0
HG03696,0
HG03697,1
HG03698,1
HG03702,0
HG03703,0
HG03705,0
HG03706,1
HG03708,0
HG03709,0
HG03711,0
HG03713,1
HG03714,1
HG03716,1
HG03717,0
HG03718,0
HG03720,0
HG03722,0
HG03727,0
HG03729,0
HG03730,0
HG03731,0
HG03733,0
HG03736,0
HG03738,0
HG03740,1
HG03741,0
HG03742,1
HG03743,1
HG03744,0
HG03745,1
HG03746,1
HG03750,0
HG03752,1
HG03753,0
HG03754,1
HG03755,0
HG03756,0
HG03757,0
HG03760,1
HG03762,0
HG03765,1
HG03767,0
HG03770,1
HG03771,0
HG03772,1
HG03773,0
HG03774,1
HG03775,0
HG03777,0
HG03778,0
HG03779,1
HG03780,1
HG03781,1
HG03782,1
HG03784,0
HG03785,0
HG03786,1
HG03787,1
HG03788,0
HG03789,1
HG03790,0
HG03792,0
HG03793,0
HG03796,1
HG03800,1
HG03802,1
HG03803,0
HG03805,1
HG03808,0
HG03809,0
HG03812,1
HG03814,0
HG03815,1
HG03817,1
HG03821,1
HG03823,1
HG03824,1
HG03826,0
HG03829,1
HG03830,0
HG03832,0
HG03833,0
HG03836,1
HG03837,0
HG03838,1
HG03844,0
HG03846,0
HG03848,0
HG03849,0
HG03850,1
HG03851,1
HG03854,1
HG03856,0
HG03857,1
HG03858,0
HG03861,0
HG03862,0
HG03863,0
HG03864,0
HG03866,0
HG03867,0
HG03868,1
HG03869,1
HG03870,0
HG03871,0
HG03872,1
HG03873,0
HG03874,0
HG03875,1
HG03882,0
HG03884,0
HG03885,0
HG03886,0
HG03887,0
HG03888,1
HG03890,1
HG03894,0
HG03895,1
HG03896,0
HG03897,1
HG03898,0
HG03899,1
HG03900,1
HG03902,1
HG03905,0
HG03907,0
HG03908,0
HG03910,0
HG03911,1
HG03913,0
HG03914,0
HG03916,0
HG03917,1
HG03919,0
HG03920,0
HG03922,1
HG03925,1
HG03926,1
HG03928,1
HG03931,0
HG03934,1
HG03937,0
HG03940,0
HG03941,0
HG03943,0
HG03944,0
HG03945,0
HG03947,1
HG03949,1
HG03950,0
HG03951,0
HG03953,0
HG03955,0
HG03960,0
HG03963,0
HG03965,1
HG03967,1
HG03968,1
HG03969,1
HG03971,0
HG03973,1
HG03974,1
HG03976,0
HG03977,0
HG03978,0
HG03985,1
HG03986,1
HG03989,0
HG03990,0
HG03991,1
HG03995,0
HG03998,0
HG03999,0
HG04001,1
HG04002,0
HG04003,1
HG04006,1
HG04014,0
HG04015,1
HG04017,1
HG04018,1
HG04019,1
HG04020,0
HG04022,1
HG04023,0
HG04025,1
HG04026,0
HG04029,1
HG04033,1
HG04035,0
HG04038,1
HG04039,0
HG04042,1
HG04047,1
HG04054,0
HG04056,1
HG04059,1
HG04060,1
HG04061,0
HG04062,0
HG04063,1
HG04070,0
HG04075,1
HG04076,1
HG04080,1
HG04090,0
HG04093,0
HG04094,1
HG04096,1
HG04098,0
HG04099,0
HG04100,0
HG04106,1
HG04107,0
HG04118,1
HG04131,0
HG04134,1
HG04140,1
HG04141,0
HG04144,1
HG04146,0
HG04152,1
HG04153,0
HG04155,0
HG04156,0
HG04158,1
HG04159,1
HG04161,0
HG04162,0
HG04164,1
HG04171,1
HG04173,1
HG04176,1
HG04177,1
HG04180,0
HG04182,0
HG04183,1
HG04185,1
HG04186,0
HG04188,1
HG04189,0
HG04194,0
HG04195,0
HG04198,0
HG04200,1
HG04202,0
HG04206,1
HG04209,1
HG04210,0
HG04211,1
HG04212,0
HG04214,1
HG04216,1
HG04219,0
HG04222,0
HG04225,0
HG04227,0
HG04229,0
HG04235,0
HG04238,1
HG04239,0
NA06984,1
NA06985,0
NA06986,0
NA06989,1
NA06994,0
NA07000,1
NA07037,1
NA07048,0
NA07051,0
NA07056,0
NA07347,1
NA07357,0
NA10847,0
NA10851,0
NA11829,0
NA11830,0
NA11831,0
NA11832,0
NA11840,0
NA11843,0
NA11881,1
NA11892,0
NA11893,0
NA11894,1
NA11918,0
NA11919,1
NA11920,0
NA11930,1
NA11931,0
NA11932,0
NA11933,0
NA11992,0
NA11994,0
NA11995,0
NA12003,1
NA12004,1
NA12005,0
NA12006,0
NA12043,0
NA12044,0
NA12045,1
NA12046,1
NA12058,0
NA12144,0
NA12154,1
NA12155,0
NA12156,0
NA12234,1
NA12249,1
NA12272,0
NA12273,1
NA12275,1
NA12282,1
NA12283,0
NA12286,0
NA12287,0
NA12340,1
NA12341,0
NA12342,1
NA12347,0
NA12348,0
NA12383,1
NA12399,0
NA12400,0
NA12413,1
NA12414,1
NA12489,0
NA12546,0
NA12716,1
NA12717,1
NA12718,0
NA12748,0
NA12749,0
NA12750,0
NA12751,0
NA12760,0
NA12761,0
NA12762,0
NA12763,1
NA12775,1
NA12776,0
NA12777,1
NA12778,1
NA12812,0
NA12813,0
NA12814,0
NA12815,1
NA12827,0
NA12828,1
NA12829,0
NA12830,0
NA12842,0
NA12843,1
NA12872,0
NA12873,0
NA12874,0
NA12878,0
NA12889,0
NA12890,0
NA18486,0
NA18488,1
NA18489,1
NA18498,0
NA18499,0
NA18501,1
NA18502,0
NA18504,0
NA18505,1
NA18507,0
NA18508,0
NA18510,0
NA18511,0
NA18516,1
NA18517,0
NA18519,1
NA18520,0
NA18522,1
NA18523,1
NA18525,1
NA18526,0
NA18528,0
NA18530,0
NA18531,1
NA18532,0
NA18533,1
NA18534,0
NA18535,1
NA18536,0
NA18537,1
NA18538,1
NA18539,0
NA18541,0
NA18542,1
NA18543,1
NA18544,0
NA18545,1
NA18546,1
NA18547,1
NA18548,0
NA18549,0
NA18550,0
NA18552,1
NA18553,0
NA18555,0
NA18557,0
NA18558,1
NA18559,0
NA18560,0
NA18561,1
NA18562,0
NA18563,0
NA18564,0
NA18565,0
NA18566,1
NA18567,1
NA18570,1
NA18571,1
NA18572,0
NA18573,1
NA18574,1
NA18577,0
NA18579,0
NA18582,0
NA18591,0
NA18592,1
NA18593,0
NA18595,1
NA18596,1
NA18597,0
NA18599,0
NA18602,0
NA18603,0
NA18605,0
NA18606,1
NA18608,0
NA18609,1
NA18610,0
NA18611,1
NA18612,1
NA18613,1
NA18614,1
NA18615,0
NA18616,1
NA18617,0
NA18618,1
NA18619,0
NA18620,0
NA18621,0
NA18622,1
NA18623,1
NA18624,1
NA18625,0
NA18626,0
NA18627,1
NA18628,0
NA18629,0
NA18630,1
NA18631,0
NA18632,0
NA18633,1
NA18634,0
NA18635,0
NA18636,1
NA18637,0
NA18638,0
NA18639,1
NA18640,1
NA18641,0
NA18642,1
NA18643,0
NA18644,0
NA18645,0
NA18646,1
NA18647,1
NA18648,0
NA18740,1
NA18745,1
NA18747,1
NA18748,0
NA18749,0
NA18757,1
NA18853,0
NA18856,0
NA18858,0
NA18861,0
NA18864,0
NA18865,1
NA18867,0
NA18868,0
NA18870,1
NA18871,0
NA18873,1
NA18874,0
NA18876,0
NA18877,1
NA18878,0
NA18879,1
NA18881,0
NA18907,1
NA18908,1
NA18909,1
NA18910,1
NA18912,0
NA18915,0
NA18916,0
NA18917,0
NA18923,0
NA18924,0
NA18933,0
NA18934,0
NA18939,1
NA18940,1
NA18941,1
NA18942,0
NA18943,1
NA18944,1
NA18945,1
NA18946,1
NA18947,0
NA18948,0
NA18949,0
NA18950,1
NA18951,0
NA18952,1
NA18953,1
NA18954,0
NA18956,0
NA18957,1
NA18959,0
NA18960,1
NA18961,1
NA18962,0
NA18963,0
NA18964,1
NA18965,0
NA18966,0
NA18967,0
NA18968,0
NA18969,0
NA18970,0
NA18971,0
NA18972,1
NA18973,0
NA18974,0
NA18975,0
NA18976,0
NA18977,1
NA18978,0
NA18979,0
NA18980,0
NA18981,0
NA18982,1
NA18983,1
NA18984,1
NA18985,0
NA18986,0
NA18987,1
NA18988,1
NA18989,0
NA18990,1
NA18991,0
NA18992,0
NA18993,1
NA18994,1
NA18995,1
NA18997,0
NA18998,0
NA18999,0
NA19000,0
NA19001,0
NA19002,0
NA19003,1
NA19004,1
NA19005,1
NA19006,0
NA19007,1
NA19009,1
NA19010,1
NA19011,0
NA19012,1
NA19017,0
NA19019,0
NA19020,0
NA19023,1
NA19024,1
NA19025,0
NA19026,0
NA19027,1
NA19028,0
NA19030,1
NA19031,0
NA19035,0
NA19036,1
NA19037,1
NA19038,0
NA19041,1
NA19042,1
NA19043,0
NA19054,0
NA19055,0
NA19056,0
NA19057,1
