sample,lbl
HG00379,1
HG00380,1
HG00381,1
HG00382,0
HG00383,1
HG00384,0
HG00403,1
HG00404,0
HG00406,0
HG00407,0
HG00409,0
HG00410,1
HG00419,0
HG00421,0
HG00422,1
HG00428,0
HG00436,0
HG00437,1
HG00442,1
HG00443,0
HG00445,0
HG00446,0
HG00448,0
HG00449,0
HG00451,1
HG00452,1
HG00457,0
HG00458,0
HG00463,0
HG00464,0
HG00472,0
HG00473,0
HG00475,1
HG00476,1
HG00478,0
HG00479,1
HG00500,0
HG00513,0
HG00524,1
HG00525,0
HG00530,1
HG00531,1
HG00533,1
HG00534,0
HG00536,0
HG00537,0
HG00542,1
HG00543,1
HG00551,1
HG00553,1
HG00554,0
HG00556,1
HG00557,1
HG00559,1
HG00560,0
HG00565,0
HG00566,1
HG00580,1
HG00581,1
HG00583,0
HG00584,0
HG00589,1
HG00590,1
HG00592,0
HG00593,1
HG00595,0
HG00596,0
HG00598,0
HG00599,0
HG00607,0
HG00608,0
HG00610,1
HG00611,0
HG00613,0
HG00614,0
HG00619,0
HG00620,0
HG00622,0
HG00623,1
HG00625,1
HG00626,0
HG00628,0
HG00629,1
HG00631,1
HG00632,1
HG00634,0
HG00637,0
HG00638,1
HG00640,1
HG00641,0
HG00650,0
HG00651,0
HG00653,1
HG00654,0
HG00656,1
HG00657,1
HG00662,0
HG00663,1
HG00671,0
HG00672,0
HG00674,0
HG00675,0
HG00683,0
HG00684,1
HG00689,0
HG00690,1
HG00692,1
HG00693,1
HG00698,1
HG00699,0
HG00701,1
HG00704,0
HG00705,1
HG00707,1
HG00708,0
HG00717,0
HG00728,1
HG00729,0
HG00731,1
HG00732,0
HG00734,1
HG00736,1
HG00737,0
HG00739,1
HG00740,0
HG00742,0
HG00743,1
HG00759,0
HG00766,1
HG00844,0
HG00851,0
HG00864,0
HG00867,1
HG00879,0
HG00881,0
HG00956,1
HG00978,1
HG00982,0
HG01028,0
HG01029,1
HG01031,0
HG01046,1
HG01047,1
HG01048,0
HG01049,1
HG01051,1
HG01052,1
HG01054,0
HG01055,0
HG01058,1
HG01060,0
HG01061,0
HG01063,0
HG01064,0
HG01066,1
HG01067,1
HG01069,1
HG01070,1
HG01072,0
HG01073,0
HG01075,1
HG01077,1
HG01079,0
HG01080,1
HG01082,1
HG01083,1
HG01085,0
HG01086,1
HG01088,1
HG01089,1
HG01092,0
HG01094,1
HG01095,1
HG01097,0
HG01098,1
HG01101,0
HG01102,1
HG01104,0
HG01105,1
HG01107,0
HG01108,1
HG01110,1
HG01111,1
HG01112,1
HG01113,0
HG01119,0
HG01121,0
HG01122,1
HG01124,0
HG01125,1
HG01130,1
HG01131,0
HG01133,0
HG01134,0
HG01136,0
HG01137,1
HG01139,0
HG01140,0
HG01142,0
HG01148,1
HG01149,1
HG01161,0
HG01162,0
HG01164,1
HG01167,0
HG01168,0
HG01170,1
HG01171,0
HG01173,0
HG01174,1
HG01176,1
HG01177,0
HG01182,0
HG01183,1
HG01187,0
HG01188,1
HG01190,0
HG01191,1
HG01197,0
HG01198,0
HG01200,0
HG01204,0
HG01205,1
HG01241,1
HG01242,0
HG01247,1
HG01248,1
HG01250,1
HG01251,1
HG01253,1
HG01254,1
HG01256,0
HG01257,1
HG01259,0
HG01260,0
HG01269,1
HG01271,0
HG01272,1
HG01275,1
HG01277,0
HG01280,1
HG01281,0
HG01284,1
HG01286,1
HG01302,0
HG01303,1
HG01305,1
HG01308,0
HG01311,0
HG01312,1
HG01323,0
HG01325,0
HG01326,1
HG01334,0
HG01341,1
HG01342,1
HG01344,0
HG01345,0
HG01348,0
HG01350,1
HG01351,0
HG01353,1
HG01354,0
HG01356,1
HG01357,0
HG01359,0
HG01360,1
HG01362,1
HG01363,0
HG01365,1
HG01366,0
HG01369,0
HG01372,1
HG01374,0
HG01375,0
HG01377,0
HG01378,0
HG01383,1
HG01384,0
HG01389,0
HG01390,1
HG01392,0
HG01393,1
HG01395,1
HG01396,1
HG01398,0
HG01402,0
HG01403,0
HG01405,1
HG01412,0
HG01413,1
HG01414,0
HG01431,1
HG01432,0
HG01435,0
HG01437,0
HG01438,0
HG01440,0
HG01441,1
HG01443,1
HG01444,1
HG01447,1
HG01455,0
HG01456,0
HG01459,0
HG01461,1
HG01462,0
HG01464,0
HG01465,0
HG01468,0
HG01474,1
HG01479,0
HG01485,0
HG01486,0
HG01488,0
HG01489,1
HG01491,1
HG01492,0
HG01494,0
HG01495,1
HG01497,1
HG01498,1
HG01500,0
HG01501,0
HG01503,0
HG01504,1
HG01506,0
HG01507,0
HG01509,0
HG01510,0
HG01512,1
HG01513,1
HG01515,1
HG01516,0
HG01518,1
HG01519,0
HG01521,1
HG01522,0
HG01524,1
HG01525,0
HG01527,1
HG01528,0
HG01530,0
HG01531,1
HG01536,1
HG01537,0
HG01550,0
HG01551,0
HG01556,0
HG01565,0
HG01566,1
HG01571,0
HG01572,0
HG01577,1
HG01578,1
HG01583,1
HG01586,0
HG01589,0
HG01593,0
HG01595,0
HG01596,0
HG01597,1
HG01598,0
HG01599,0
HG01600,0
HG01602,1
HG01603,1
HG01605,0
HG01606,0
HG01607,1
HG01608,1
HG01610,1
HG01612,0
HG01613,0
HG01615,0
HG01617,1
HG01618,1
HG01619,0
HG01620,0
HG01623,0
HG01624,0
HG01625,1
HG01626,0
HG01628,1
HG01630,0
HG01631,0
HG01632,0
HG01668,1
HG01669,0
HG01670,0
HG01672,1
HG01673,0
HG01675,1
HG01676,1
HG01678,0
HG01679,0
HG01680,0
HG01682,1
HG01684,0
HG01685,1
HG01686,0
HG01694,0
HG01695,0
HG01697,0
HG01699,1
HG01700,1
HG01702,0
HG01704,0
HG01705,0
HG01707,1
HG01708,0
HG01709,1
HG01710,1
HG01746,1
HG01747,0
HG01756,0
HG01757,0
HG01761,1
HG01762,1
HG01765,0
HG01766,0
HG01767,0
HG01768,1
HG01770,1
HG01771,0
HG01773,1
HG01775,0
HG01776,0
HG01777,1
HG01779,1
HG01781,1
HG01783,0
HG01784,0
HG01785,1
HG01786,0
HG01789,1
HG01790,0
HG01791,0
HG01794,0
HG01795,0
HG01796,0
HG01797,0
HG01798,0
HG01799,1
HG01800,0
HG01801,1
HG01802,0
HG01804,1
HG01805,0
HG01806,0
HG01807,1
HG01808,0
HG01809,1
HG01810,1
HG01811,1
HG01812,0
HG01813,0
HG01815,0
HG01816,0
HG01817,0
HG01840,1
HG01841,0
HG01842,0
HG01843,0
HG01844,0
HG01845,1
HG01846,1
HG01847,0
HG01848,0
HG01849,0
HG01850,0
HG01851,0
HG01852,0
HG01853,1
HG01855,0
HG01857,0
HG01858,0
HG01859,0
HG01860,1
HG01861,1
HG01862,0
HG01863,0
HG01864,1
HG01865,1
HG01866,1
HG01867,1
HG01868,0
HG01869,0
HG01870,1
HG01871,0
HG01872,1
HG01873,1
HG01874,1
HG01878,1
HG01879,0
HG01880,0
HG01882,1
HG01883,0
HG01885,0
HG01886,0
HG01889,0
HG01890,0
HG01892,1
HG01893,1
HG01894,1
HG01896,1
HG01912,0
HG01914,0
HG01915,1
HG01917,0
HG01918,0
HG01920,1
HG01921,0
HG01923,0
HG01924,1
HG01926,0
HG01927,0
HG01932,1
HG01933,1
HG01935,1
HG01936,1
HG01938,0
HG01939,0
HG01941,1
HG01942,1
HG01944,1
HG01945,0
HG01947,0
HG01948,1
HG01950,0
HG01951,1
HG01953,1
HG01954,0
HG01956,0
HG01958,0
HG01961,1
HG01965,1
HG01967,0
HG01968,1
HG01970,0
HG01971,1
HG01973,0
HG01974,0
HG01976,1
HG01977,1
HG01979,1
HG01980,0
HG01982,1
HG01985,0
HG01986,0
HG01988,1
HG01989,0
HG01990,0
HG01991,1
HG01992,0
HG01997,0
HG02002,0
HG02003,1
HG02006,1
HG02008,1
HG02009,0
HG02010,0
HG02012,0
HG02013,0
HG02014,1
HG02016,1
HG02017,1
HG02019,1
HG02020,0
HG02023,0
HG02025,1
HG02026,1
HG02028,0
HG02029,1
HG02031,0
HG02032,0
HG02035,0
HG02040,1
HG02047,0
HG02048,0
HG02049,0
HG02050,0
HG02051,0
HG02052,1
HG02053,1
HG02054,0
HG02057,1
HG02058,0
HG02060,1
HG02061,0
HG02064,1
HG02067,0
HG02069,1
HG02070,0
HG02072,0
HG02073,0
HG02075,0
HG02076,0
HG02078,0
HG02079,1
HG02081,0
HG02082,0
HG02084,0
HG02085,0
HG02086,0
HG02087,1
HG02088,0
HG02089,1
HG02090,0
HG02095,0
HG02102,0
HG02104,0
HG02105,1
HG02107,0
HG02108,0
HG02111,0
HG02113,0
HG02116,0
HG02121,0
HG02122,0
HG02127,1
HG02128,0
HG02130,1
HG02131,0
HG02133,1
HG02134,0
HG02136,0
HG02137,0
HG02138,1
HG02139,1
HG02140,1
HG02141,0
HG02142,0
HG02143,0
HG02144,0
HG02146,0
HG02147,0
HG02150,1
HG02151,1
HG02152,0
HG02153,0
HG02154,0
HG02155,1
HG02156,0
HG02164,0
HG02165,1
HG02166,0
HG02178,0
HG02179,0
HG02180,0
HG02181,0
HG02182,1
HG02184,1
HG02185,0
HG02186,0
HG02187,0
HG02188,0
HG02190,1
HG02215,0
HG02219,1
HG02220,0
HG02221,1
HG02223,0
HG02224,1
HG02230,0
HG02231,1
HG02232,1
HG02233,0
HG02235,1
HG02236,0
HG02238,0
HG02239,0
HG02250,1
HG02252,1
HG02253,0
HG02255,0
HG02256,1
HG02259,1
HG02260,0
HG02262,1
HG02265,1
HG02266,0
HG02271,0
HG02272,0
HG02274,1
HG02275,0
HG02277,0
HG02278,0
HG02281,1
HG02282,1
HG02283,0
HG02284,1
HG02285,1
HG02286,1
HG02291,1
HG02292,0
HG02298,0
HG02299,1
HG02301,1
HG02304,1
HG02307,0
HG02308,1
HG02309,0
HG02312,0
HG02314,0
HG02315,0
HG02317,0
HG02318,0
HG02322,0
HG02323,0
HG02325,0
HG02330,1
HG02332,1
HG02334,1
HG02337,0
HG02339,1
HG02343,0
HG02345,0
HG02348,0
HG02351,0
HG02353,0
HG02355,0
HG02356,1
HG02360,1
HG02364,0
HG02367,1
HG02371,1
HG02373,1
HG02374,1
HG02375,0
HG02379,0
HG02380,1
HG02382,0
HG02383,1
HG02384,0
HG02385,0
HG02386,1
HG02389,0
HG02390,0
HG02391,0
HG02392,0
HG02394,0
HG02395,0
HG02396,0
HG02397,1
HG02398,1
HG02399,0
HG02401,0
HG02402,0
HG02406,0
HG02407,1
HG02408,1
HG02409,0
HG02410,1
HG02419,0
HG02420,1
HG02425,0
HG02427,0
HG02429,1
HG02433,0
HG02439,1
HG02442,1
HG02445,1
HG02449,1
HG02450,1
HG02455,1
HG02461,0
HG02462,0
HG02464,1
HG02465,1
HG02470,0
HG02471,1
HG02476,0
HG02477,0
HG02479,0
HG02481,1
HG02484,0
HG02485,1
HG02489,1
HG02490,1
HG02491,0
HG02493,0
HG02494,0
HG02496,1
HG02497,1
HG02501,1
HG02502,0
HG02505,0
HG02508,0
HG02511,1
HG02512,1
HG02513,1
HG02521,0
HG02522,0
HG02536,0
HG02537,0
HG02541,0
HG02545,1
HG02546,1
HG02549,0
HG02554,1
HG02555,0
HG02557,1
HG02558,0
HG02561,0
HG02562,0
HG02568,0
HG02570,1
HG02571,1
HG02573,0
HG02574,1
HG02577,1
HG02580,0
HG02582,0
HG02583,0
HG02585,1
HG02586,0
HG02588,1
HG02589,0
HG02594,1
HG02595,0
HG02597,1
HG02600,0
HG02601,0
HG02603,1
HG02604,1
HG02610,1
HG02611,1
HG02613,0
HG02614,0
HG02620,1
HG02621,0
HG02623,0
HG02624,0
HG02628,0
HG02629,0
HG02634,1
HG02635,1
HG02642,1
HG02643,0
HG02645,0
HG02646,0
HG02648,1
HG02649,1
HG02651,1
HG02652,0
HG02654,1
HG02655,0
HG02657,1
HG02658,1
HG02660,1
HG02661,1
HG02666,0
HG02667,1
HG02675,0
HG02676,0
HG02678,0
HG02679,0
HG02681,0
HG02682,0
HG02684,0
HG02685,1
HG02687,1
HG02688,0
HG02690,0
HG02691,1
HG02694,0
HG02696,0
HG02697,0
HG02699,1
HG02700,0
HG02702,1
HG02703,1
HG02715,0
HG02716,0
HG02721,1
HG02722,1
HG02724,0
HG02725,0
HG02727,1
HG02728,1
HG02731,0
HG02733,1
HG02734,1
HG02736,1
HG02737,1
HG02756,1
HG02757,0
HG02759,0
HG02760,1
HG02763,0
HG02768,0
HG02769,1
HG02771,0
HG02772,1
HG02774,1
HG02775,1
HG02778,0
HG02780,1
HG02783,1
HG02784,1
HG02786,0
HG02787,1
HG02789,1
HG02790,0
HG02792,1
HG02793,0
HG02798,1
HG02799,1
HG02804,1
HG02805,1
HG02807,1
HG02808,1
HG02810,0
HG02811,0
HG02813,1
HG02814,1
HG02816,1
HG02817,0
HG02819,0
HG02820,0
HG02836,0
HG02837,0
HG02839,1
HG02840,0
HG02851,0
HG02852,1
HG02854,1
HG02855,0
HG02860,1
HG02861,1
HG02870,0
HG02878,0
HG02879,0
HG02881,1
HG02882,1
HG02884,0
HG02885,0
HG02887,0
HG02888,0
HG02890,1
HG02891,1
HG02895,1
HG02896,0
HG02922,0
HG02923,1
HG02938,1
HG02941,0
HG02943,1
HG02944,1
HG02946,1
HG02947,1
HG02952,0
HG02953,0
HG02968,0
HG02970,0
HG02971,1
HG02973,1
HG02974,1
HG02976,0
HG02977,0
HG02979,0
HG02981,0
HG02982,0
HG02983,0
HG03006,1
HG03007,0
HG03009,1
HG03012,1
HG03015,0
HG03016,0
HG03018,0
HG03019,0
HG03021,0
HG03022,1
HG03024,1
HG03025,0
HG03027,0
HG03028,1
HG03039,1
HG03040,1
HG03045,0
HG03046,0
HG03048,0
HG03049,0
HG03052,1
HG03054,0
HG03055,0
HG03057,1
HG03058,0
HG03060,0
HG03061,1
HG03063,0
HG03064,1
HG03066,0
HG03069,0
HG03072,1
HG03073,1
HG03074,1
HG03077,1
HG03078,1
HG03079,1
HG03081,0
HG03082,0
HG03084,1
HG03085,0
HG03086,1
HG03088,1
HG03091,0
HG03095,0
HG03096,0
HG03097,1
HG03099,0
HG03100,1
HG03103,1
HG03105,1
HG03108,1
HG03109,0
HG03111,0
HG03112,1
HG03114,0
HG03115,0
HG03117,0
HG03118,0
HG03120,0
HG03121,0
HG03123,1
HG03124,0
HG03126,0
HG03127,1
HG03129,0
HG03130,0
HG03132,0
HG03133,0
HG03135,1
HG03136,1
HG03139,1
HG03157,0
HG03159,0
HG03160,1
HG03162,0
HG03163,1
HG03166,1
HG03168,1
HG03169,0
HG03172,1
HG03175,0
HG03189,1
HG03190,0
HG03193,0
HG03195,0
HG03196,0
HG03198,0
HG03199,0
HG03202,0
HG03209,1
HG03212,0
HG03224,1
HG03225,0
HG03228,0
HG03229,1
HG03234,1
HG03235,0
HG03237,0
HG03238,1
HG03240,0
HG03241,1
HG03246,0
HG03247,0
HG03258,0
HG03259,0
HG03265,0
HG03267,0
HG03268,0
HG03270,0
HG03271,1
HG03279,0
HG03280,0
HG03291,0
HG03294,1
HG03295,0
HG03297,1
HG03298,0
HG03300,0
HG03301,1
HG03303,0
HG03304,0
HG03311,1
HG03313,0
HG03342,0
HG03343,0
HG03351,1
HG03352,0
HG03354,1
HG03363,1
HG03366,1
HG03367,0
HG03369,1
HG03370,0
HG03372,0
HG03376,0
HG03378,0
HG03380,1
HG03382,1
HG03385,0
HG03388,1
HG03391,0
HG03394,0
HG03397,0
HG03401,0
HG03410,0
HG03419,1
HG03428,1
HG03432,0
HG03433,0
HG03436,0
HG03437,1
HG03439,0
HG03442,0
HG03445,0
HG03446,1
HG03449,0
HG03451,0
HG03452,0
HG03455,0
HG03457,1
HG03458,0
HG03460,0
HG03461,1
HG03464,0
HG03469,1
HG03470,1
HG03472,0
HG03473,1
HG03476,0
HG03478,1
HG03479,0
HG03484,0
HG03485,1
HG03488,0
HG03490,1
HG03491,0
HG03499,0
HG03511,0
HG03514,0
HG03515,1
HG03517,1
HG03518,0
HG03520,1
HG03521,0
HG03538,0
HG03539,0
HG03547,1
HG03548,1
HG03556,0
HG03557,0
HG03558,1
HG03559,0
HG03563,1
HG03565,1
HG03567,0
HG03571,0
HG03572,0
HG03575,1
HG03577,0
HG03578,1
HG03583,1
HG03585,1
HG03589,1
HG03593,0
HG03594,0
HG03595,1
HG03598,0
HG03600,0
HG03603,1
HG03604,0
HG03607,1
HG03611,1
HG03615,1
HG03616,0
HG03619,1
HG03624,1
HG03625,0
HG03629,0
HG03631,0
HG03634,0
HG03636,1
HG03640,1
HG03642,0
HG03643,1
HG03644,0
HG03645,0
HG03646,0
HG03649,0
HG03652,0
HG03653,0
HG03660,1
HG03663,1
HG03667,0
HG03668,0
HG03672,0
HG03673,0
HG03679,0
HG03680,1
HG03681,0
HG03684,0
HG03685,0
HG03686,1
HG03687,1
HG03689,0
HG03690,1
HG03691,1
HG03692,1
HG03693,1
HG03694,0
HG03695,0
HG03696,0
HG03697,0
HG03698,0
HG03702,0
HG03703,0
HG03705,1
HG03706,0
HG03708,0
HG03709,1
HG03711,1
HG03713,0
HG03714,1
HG03716,0
HG03717,1
HG03718,1
HG03720,0
HG03722,0
HG03727,0
HG03729,1
HG03730,0
HG03731,1
HG03733,1
HG03736,0
HG03738,0
HG03740,1
HG03741,1
HG03742,1
HG03743,0
HG03744,1
HG03745,0
HG03746,1
HG03750,0
HG03752,1
HG03753,0
HG03754,0
HG03755,0
HG03756,0
HG03757,0
HG03760,0
HG03762,1
HG03765,0
HG03767,0
HG03770,0
HG03771,0
HG03772,1
HG03773,1
HG03774,1
HG03775,0
HG03777,0
HG03778,0
HG03779,1
HG03780,0
HG03781,0
HG03782,0
HG03784,1
HG03785,0
HG03786,0
HG03787,0
HG03788,0
HG03789,1
HG03790,1
HG03792,0
HG03793,0
HG03796,0
HG03800,1
HG03802,0
HG03803,0
HG03805,0
HG03808,1
HG03809,0
HG03812,0
HG03814,1
HG03815,0
HG03817,1
HG03821,1
HG03823,0
HG03824,0
HG03826,1
HG03829,1
HG03830,0
HG03832,0
HG03833,0
HG03836,0
HG03837,1
HG03838,0
HG03844,1
HG03846,1
HG03848,0
HG03849,1
HG03850,1
HG03851,1
HG03854,1
HG03856,1
HG03857,0
HG03858,1
HG03861,0
HG03862,1
HG03863,1
HG03864,0
HG03866,1
HG03867,1
HG03868,1
HG03869,0
HG03870,1
HG03871,1
HG03872,0
HG03873,1
HG03874,0
HG03875,0
HG03882,0
HG03884,0
HG03885,0
HG03886,1
HG03887,0
HG03888,1
HG03890,0
HG03894,1
HG03895,0
HG03896,1
HG03897,0
HG03898,0
HG03899,1
HG03900,1
HG03902,1
HG03905,0
HG03907,1
HG03908,0
HG03910,1
HG03911,1
HG03913,0
HG03914,0
HG03916,1
HG03917,1
HG03919,0
HG03920,0
HG03922,1
HG03925,0
HG03926,0
HG03928,0
HG03931,0
HG03934,1
HG03937,0
HG03940,0
HG03941,0
HG03943,0
HG03944,1
HG03945,0
HG03947,0
HG03949,0
HG03950,0
HG03951,0
HG03953,0
HG03955,1
HG03960,1
HG03963,0
HG03965,1
HG03967,0
HG03968,1
HG03969,1
HG03971,1
HG03973,0
HG03974,1
HG03976,1
HG03977,1
HG03978,1
HG03985,0
HG03986,0
HG03989,0
HG03990,1
HG03991,0
HG03995,0
HG03998,1
HG03999,1
HG04001,1
HG04002,1
HG04003,0
HG04006,0
HG04014,1
HG04015,0
HG04017,1
HG04018,1
HG04019,1
HG04020,0
HG04022,1
HG04023,0
HG04025,1
HG04026,1
HG04029,0
HG04033,1
HG04035,1
HG04038,0
HG04039,0
HG04042,1
HG04047,1
HG04054,0
HG04056,0
HG04059,0
HG04060,1
HG04061,0
HG04062,0
HG04063,0
HG04070,0
HG04075,0
HG04076,1
HG04080,0
HG04090,1
HG04093,0
HG04094,0
HG04096,0
HG04098,0
HG04099,0
HG04100,0
HG04106,1
HG04107,1
HG04118,0
HG04131,1
HG04134,0
HG04140,0
HG04141,1
HG04144,1
HG04146,0
HG04152,1
HG04153,1
HG04155,0
HG04156,0
HG04158,1
HG04159,1
HG04161,1
HG04162,0
HG04164,0
HG04171,0
HG04173,0
HG04176,0
HG04177,0
HG04180,0
HG04182,0
HG04183,1
HG04185,0
HG04186,0
HG04188,1
HG04189,0
HG04194,0
HG04195,1
HG04198,1
HG04200,1
HG04202,0
HG04206,1
HG04209,0
HG04210,1
HG04211,1
HG04212,1
HG04214,1
HG04216,0
HG04219,0
HG04222,1
HG04225,1
HG04227,0
HG04229,1
HG04235,0
HG04238,1
HG04239,0
NA06984,1
NA06985,1
NA06986,1
NA06989,1
NA06994,0
NA07000,1
NA07037,1
NA07048,1
NA07051,0
NA07056,1
NA07347,0
NA07357,1
NA10847,0
NA10851,0
NA11829,0
NA11830,0
NA11831,1
NA11832,0
NA11840,1
NA11843,0
NA11881,0
NA11892,1
NA11893,0
NA11894,1
NA11918,0
NA11919,0
NA11920,1
NA11930,1
NA11931,0
NA11932,0
NA11933,0
NA11992,0
NA11994,1
NA11995,1
NA12003,1
NA12004,0
NA12005,1
NA12006,0
NA12043,1
NA12044,1
NA12045,1
NA12046,0
NA12058,1
NA12144,0
NA12154,1
NA12155,1
NA12156,0
NA12234,0
NA12249,1
NA12272,1
NA12273,0
NA12275,0
NA12282,0
NA12283,0
NA12286,1
NA12287,0
NA12340,1
NA12341,0
NA12342,0
NA12347,1
NA12348,1
NA12383,0
NA12399,1
NA12400,0
NA12413,1
NA12414,0
NA12489,0
NA12546,0
NA12716,0
NA12717,1
NA12718,0
NA12748,1
NA12749,0
NA12750,1
NA12751,0
NA12760,1
NA12761,0
NA12762,0
NA12763,1
NA12775,0
NA12776,0
NA12777,1
NA12778,0
NA12812,1
NA12813,1
NA12814,1
NA12815,1
NA12827,1
NA12828,1
NA12829,0
NA12830,0
NA12842,1
NA12843,0
NA12872,0
NA12873,1
NA12874,1
NA12878,0
NA12889,1
NA12890,1
NA18486,0
NA18488,0
NA18489,0
NA18498,1
NA18499,0
NA18501,0
NA18502,1
NA18504,0
NA18505,1
NA18507,1
NA18508,0
NA18510,1
NA18511,0
NA18516,1
NA18517,1
NA18519,0
NA18520,1
NA18522,0
NA18523,1
NA18525,1
NA18526,0
NA18528,0
NA18530,1
NA18531,0
NA18532,0
NA18533,1
NA18534,1
NA18535,0
NA18536,0
NA18537,1
NA18538,1
NA18539,0
NA18541,0
NA18542,0
NA18543,1
NA18544,0
NA18545,0
NA18546,1
NA18547,1
NA18548,0
NA18549,0
NA18550,1
NA18552,0
NA18553,1
NA18555,0
NA18557,0
NA18558,0
NA18559,0
NA18560,1
NA18561,0
NA18562,0
NA18563,1
NA18564,0
NA18565,0
NA18566,1
NA18567,0
NA18570,0
NA18571,0
NA18572,0
NA18573,0
NA18574,1
NA18577,0
NA18579,0
NA18582,0
NA18591,0
NA18592,1
NA18593,0
NA18595,1
NA18596,1
NA18597,1
NA18599,0
NA18602,0
NA18603,0
NA18605,1
NA18606,1
NA18608,0
NA18609,0
NA18610,0
NA18611,0
NA18612,0
NA18613,0
NA18614,1
NA18615,0
NA18616,1
NA18617,0
NA18618,1
NA18619,0
NA18620,1
NA18621,0
NA18622,1
NA18623,0
NA18624,0
NA18625,1
NA18626,1
NA18627,1
NA18628,0
NA18629,0
NA18630,0
NA18631,0
NA18632,1
NA18633,0
NA18634,1
NA18635,1
NA18636,1
NA18637,1
NA18638,1
NA18639,0
NA18640,0
NA18641,0
NA18642,0
NA18643,0
NA18644,1
NA18645,0
NA18646,1
NA18647,0
NA18648,0
NA18740,0
NA18745,0
NA18747,0
NA18748,0
NA18749,1
NA18757,1
NA18853,1
NA18856,1
NA18858,0
NA18861,1
NA18864,1
NA18865,0
NA18867,0
NA18868,1
NA18870,0
NA18871,1
NA18873,1
NA18874,0
NA18876,0
NA18877,0
NA18878,0
NA18879,0
NA18881,0
NA18907,1
NA18908,0
NA18909,0
NA18910,0
NA18912,1
NA18915,1
NA18916,0
NA18917,0
NA18923,0
NA18924,0
NA18933,1
NA18934,0
NA18939,0
NA18940,1
NA18941,0
NA18942,0
NA18943,1
NA18944,1
NA18945,1
NA18946,1
NA18947,0
NA18948,1
NA18949,0
NA18950,0
NA18951,1
NA18952,0
NA18953,1
NA18954,0
NA18956,0
NA18957,0
NA18959,0
NA18960,1
NA18961,1
NA18962,0
NA18963,0
NA18964,1
NA18965,1
NA18966,0
NA18967,0
NA18968,0
NA18969,0
NA18970,0
NA18971,1
NA18972,0
NA18973,0
NA18974,0
NA18975,0
NA18976,1
NA18977,0
NA18978,0
NA18979,1
NA18980,1
NA18981,0
NA18982,0
NA18983,0
NA18984,0
NA18985,1
NA18986,0
NA18987,0
NA18988,1
NA18989,0
NA18990,0
NA18991,0
NA18992,0
NA18993,0
NA18994,0
NA18995,1
NA18997,0
NA18998,1
NA18999,1
NA19000,1
NA19001,1
NA19002,0
NA19003,0
NA19004,1
NA19005,0
NA19006,1
NA19007,0
NA19009,0
NA19010,0
NA19011,0
NA19012,0
NA19017,1
NA19019,0
NA19020,1
NA19023,0
NA19024,1
NA19025,1
NA19026,0
NA19027,0
NA19028,0
NA19030,0
NA19031,0
NA19035,0
NA19036,1
NA19037,1
NA19038,0
NA19041,0
NA19042,0
NA19043,1
NA19054,0
NA19055,0
NA19056,1
NA19057,0
