sample,lbl
HG02521,1
HG02522,1
HG02536,1
HG02537,0
HG02541,1
HG02545,1
HG02546,0
HG02549,1
HG02554,1
HG02555,0
HG02557,1
HG02558,1
HG02561,0
HG02562,0
HG02568,0
HG02570,0
HG02571,0
HG02573,1
HG02574,0
HG02577,1
HG02580,1
HG02582,1
HG02583,0
HG02585,0
HG02586,1
HG02588,1
HG02589,0
HG02594,0
HG02595,1
HG02597,1
HG02600,1
HG02601,0
HG02603,1
HG02604,1
HG02610,0
HG02611,1
HG02613,0
HG02614,1
HG02620,0
HG02621,0
HG02623,0
HG02624,1
HG02628,0
HG02629,0
HG02634,1
HG02635,0
HG02642,0
HG02643,0
HG02645,1
HG02646,1
HG02648,0
HG02649,1
HG02651,1
HG02652,1
HG02654,1
HG02655,0
HG02657,1
HG02658,1
HG02660,1
HG02661,0
HG02666,1
HG02667,1
HG02675,0
HG02676,0
HG02678,1
HG02679,0
HG02681,1
HG02682,1
HG02684,1
HG02685,1
HG02687,1
HG02688,0
HG02690,1
HG02691,1
HG02694,1
HG02696,1
HG02697,1
HG02699,1
HG02700,0
HG02702,0
HG02703,1
HG02715,0
HG02716,0
HG02721,0
HG02722,1
HG02724,1
HG02725,1
HG02727,1
HG02728,1
HG02731,1
HG02733,1
HG02734,1
HG02736,1
HG02737,1
HG02756,0
HG02757,0
HG02759,1
HG02760,0
HG02763,0
HG02768,1
HG02769,0
HG02771,0
HG02772,1
HG02774,1
HG02775,0
HG02778,1
HG02780,0
HG02783,1
HG02784,1
HG02786,1
HG02787,0
HG02789,1
HG02790,1
HG02792,0
HG02793,0
HG02798,1
HG02799,0
HG02804,1
HG02805,0
HG02807,0
HG02808,1
HG02810,0
HG02811,1
HG02813,0
HG02814,0
HG02816,0
HG02817,1
HG02819,1
HG02820,1
HG02836,0
HG02837,1
HG02839,0
HG02840,1
HG02851,0
HG02852,0
HG02854,0
HG02855,0
HG02860,0
HG02861,1
HG02870,1
HG02878,1
HG02879,1
HG02881,0
HG02882,0
HG02884,0
HG02885,1
HG02887,1
HG02888,0
HG02890,0
HG02891,0
HG02895,1
HG02896,0
HG02922,1
HG02923,1
HG02938,1
HG02941,1
HG02943,1
HG02944,0
HG02946,1
HG02947,1
HG02952,1
HG02953,0
HG02968,1
HG02970,1
HG02971,1
HG02973,0
HG02974,0
HG02976,0
HG02977,1
HG02979,0
HG02981,0
HG02982,0
HG02983,0
HG03006,1
HG03007,1
HG03009,1
HG03012,1
HG03015,1
HG03016,1
HG03018,0
HG03019,1
HG03021,1
HG03022,0
HG03024,1
HG03025,1
HG03027,1
HG03028,1
HG03039,0
HG03040,0
HG03045,0
HG03046,0
HG03048,1
HG03049,0
HG03052,1
HG03054,1
HG03055,1
HG03057,0
HG03058,0
HG03060,0
HG03061,0
HG03063,1
HG03064,0
HG03066,1
HG03069,0
HG03072,1
HG03073,0
HG03074,0
HG03077,0
HG03078,1
HG03079,0
HG03081,0
HG03082,1
HG03084,1
HG03085,0
HG03086,0
HG03088,1
HG03091,0
HG03095,0
HG03096,1
HG03097,0
HG03099,1
HG03100,0
HG03103,0
HG03105,1
HG03108,0
HG03109,1
HG03111,0
HG03112,1
HG03114,0
HG03115,1
HG03117,0
HG03118,1
HG03120,0
HG03121,0
HG03123,1
HG03124,1
HG03126,1
HG03127,1
HG03129,1
HG03130,1
HG03132,0
HG03133,0
HG03135,1
HG03136,0
HG03139,0
HG03157,1
HG03159,0
HG03160,1
HG03162,1
HG03163,0
HG03166,0
HG03168,0
HG03169,0
HG03172,1
HG03175,1
HG03189,1
HG03190,0
HG03193,1
HG03195,0
HG03196,0
HG03198,0
HG03199,0
HG03202,0
HG03209,1
HG03212,0
HG03224,0
HG03225,1
HG03228,1
HG03229,1
HG03234,1
HG03235,1
HG03237,1
HG03238,1
HG03240,1
HG03241,0
HG03246,0
HG03247,0
HG03258,0
HG03259,1
HG03265,0
HG03267,1
HG03268,1
HG03270,0
HG03271,0
HG03279,0
HG03280,0
HG03291,1
HG03294,0
HG03295,1
HG03297,1
HG03298,1
HG03300,0
HG03301,1
HG03303,1
HG03304,1
HG03311,1
HG03313,1
HG03342,0
HG03343,1
HG03351,1
HG03352,0
HG03354,0
HG03363,1
HG03366,0
HG03367,0
HG03369,1
HG03370,0
HG03372,1
HG03376,1
HG03378,0
HG03380,1
HG03382,0
HG03385,0
HG03388,1
HG03391,1
HG03394,1
HG03397,1
HG03401,1
HG03410,1
HG03419,0
HG03428,0
HG03432,1
HG03433,1
HG03436,1
HG03437,1
HG03439,1
HG03442,1
HG03445,0
HG03446,0
HG03449,1
HG03451,0
HG03452,0
HG03455,1
HG03457,0
HG03458,1
HG03460,0
HG03461,1
HG03464,1
HG03469,0
HG03470,0
HG03472,1
HG03473,1
HG03476,0
HG03478,0
HG03479,0
HG03484,1
HG03485,1
HG03488,1
HG03490,1
HG03491,1
HG03499,1
HG03511,0
HG03514,0
HG03515,0
HG03517,0
HG03518,1
HG03520,1
HG03521,0
HG03538,1
HG03539,0
HG03547,1
HG03548,0
HG03556,1
HG03557,1
HG03558,1
HG03559,1
HG03563,1
HG03565,0
HG03567,1
HG03571,0
HG03572,1
HG03575,1
HG03577,1
HG03578,0
HG03583,0
HG03585,1
HG03589,1
HG03593,0
HG03594,1
HG03595,0
HG03598,1
HG03600,1
HG03603,0
HG03604,0
HG03607,0
HG03611,1
HG03615,1
HG03616,0
HG03619,0
HG03624,0
HG03625,1
HG03629,1
HG03631,1
HG03634,1
HG03636,1
HG03640,1
HG03642,1
HG03643,1
HG03644,0
HG03645,1
HG03646,0
HG03649,1
HG03652,1
HG03653,1
HG03660,0
HG03663,1
HG03667,0
HG03668,1
HG03672,1
HG03673,0
HG03679,0
HG03680,0
HG03681,1
HG03684,0
HG03685,1
HG03686,1
HG03687,1
HG03689,1
HG03690,1
HG03691,0
HG03692,1
HG03693,0
HG03694,0
HG03695,1
HG03696,1
HG03697,1
HG03698,1
HG03702,1
HG03703,0
HG03705,1
HG03706,1
HG03708,1
HG03709,0
HG03711,1
HG03713,1
HG03714,0
HG03716,1
HG03717,0
HG03718,0
HG03720,0
HG03722,1
HG03727,1
HG03729,1
HG03730,0
HG03731,1
HG03733,1
HG03736,0
HG03738,0
HG03740,1
HG03741,0
HG03742,1
HG03743,1
HG03744,1
HG03745,1
HG03746,1
HG03750,0
HG03752,0
HG03753,0
HG03754,1
HG03755,1
HG03756,1
HG03757,1
HG03760,1
HG03762,1
HG03765,0
HG03767,0
HG03770,0
HG03771,1
HG03772,1
HG03773,0
HG03774,1
HG03775,0
HG03777,1
HG03778,0
HG03779,1
HG03780,1
HG03781,0
HG03782,1
HG03784,1
HG03785,0
HG03786,1
HG03787,0
HG03788,0
HG03789,1
HG03790,0
HG03792,1
HG03793,0
HG03796,0
HG03800,1
HG03802,0
HG03803,0
HG03805,1
HG03808,0
HG03809,1
HG03812,0
HG03814,0
HG03815,1
HG03817,1
HG03821,0
HG03823,1
HG03824,1
HG03826,0
HG03829,0
HG03830,1
HG03832,1
HG03833,1
HG03836,0
HG03837,0
HG03838,1
HG03844,0
HG03846,0
HG03848,1
HG03849,0
HG03850,1
HG03851,1
HG03854,0
HG03856,0
HG03857,1
HG03858,1
HG03861,0
HG03862,1
HG03863,1
HG03864,0
HG03866,0
HG03867,1
HG03868,0
HG03869,1
HG03870,0
HG03871,0
HG03872,1
HG03873,1
HG03874,1
HG03875,1
HG03882,0
HG03884,1
HG03885,0
HG03886,0
HG03887,1
HG03888,0
HG03890,1
HG03894,0
HG03895,1
HG03896,1
HG03897,0
HG03898,0
HG03899,1
HG03900,1
HG03902,0
HG03905,1
HG03907,0
HG03908,0
HG03910,1
HG03911,0
HG03913,0
HG03914,0
HG03916,1
HG03917,1
HG03919,0
HG03920,1
HG03922,1
HG03925,1
HG03926,1
HG03928,1
HG03931,0
HG03934,1
HG03937,0
HG03940,0
HG03941,1
HG03943,1
HG03944,0
HG03945,0
HG03947,1
HG03949,1
HG03950,0
HG03951,1
HG03953,1
HG03955,1
HG03960,0
HG03963,0
HG03965,1
HG03967,1
HG03968,1
HG03969,0
HG03971,0
HG03973,1
HG03974,1
HG03976,1
HG03977,0
HG03978,0
HG03985,1
HG03986,0
HG03989,1
HG03990,1
HG03991,1
HG03995,1
HG03998,0
HG03999,1
HG04001,1
HG04002,0
HG04003,0
HG04006,0
HG04014,0
HG04015,1
HG04017,1
HG04018,1
HG04019,0
HG04020,1
HG04022,0
HG04023,0
HG04025,0
HG04026,0
HG04029,1
HG04033,0
HG04035,1
HG04038,0
HG04039,0
HG04042,0
HG04047,0
HG04054,1
HG04056,1
HG04059,0
HG04060,0
HG04061,1
HG04062,1
HG04063,0
HG04070,1
HG04075,0
HG04076,1
HG04080,0
HG04090,0
HG04093,1
HG04094,1
HG04096,0
HG04098,0
HG04099,1
HG04100,1
HG04106,1
HG04107,1
HG04118,0
HG04131,1
HG04134,0
HG04140,0
HG04141,0
HG04144,0
HG04146,0
HG04152,0
HG04153,0
HG04155,0
HG04156,1
HG04158,1
HG04159,0
HG04161,1
HG04162,1
HG04164,0
HG04171,1
HG04173,0
HG04176,0
HG04177,0
HG04180,0
HG04182,1
HG04183,0
HG04185,0
HG04186,1
HG04188,0
HG04189,1
HG04194,1
HG04195,1
HG04198,0
HG04200,0
HG04202,1
HG04206,0
HG04209,0
HG04210,1
HG04211,1
HG04212,0
HG04214,0
HG04216,1
HG04219,1
HG04222,0
HG04225,1
HG04227,0
HG04229,1
HG04235,1
HG04238,1
HG04239,1
NA06984,1
NA06985,1
NA06986,1
NA06989,0
NA06994,0
NA07000,1
NA07037,0
NA07048,1
NA07051,0
NA07056,0
NA07347,0
NA07357,0
NA10847,0
NA10851,0
NA11829,1
NA11830,0
NA11831,0
NA11832,1
NA11840,1
NA11843,0
NA11881,0
NA11892,1
NA11893,1
NA11894,0
NA11918,1
NA11919,1
NA11920,1
NA11930,1
NA11931,0
NA11932,1
NA11933,0
NA11992,1
NA11994,1
NA11995,1
NA12003,1
NA12004,0
NA12005,1
NA12006,0
NA12043,1
NA12044,0
NA12045,0
NA12046,0
NA12058,0
NA12144,1
NA12154,1
NA12155,1
NA12156,1
NA12234,1
NA12249,1
NA12272,1
NA12273,0
NA12275,1
NA12282,0
NA12283,0
NA12286,0
NA12287,1
NA12340,0
NA12341,1
NA12342,0
NA12347,1
NA12348,0
NA12383,1
NA12399,1
NA12400,1
NA12413,0
NA12414,1
NA12489,1
NA12546,0
NA12716,0
NA12717,1
NA12718,0
NA12748,1
NA12749,1
NA12750,1
NA12751,1
NA12760,1
NA12761,1
NA12762,1
NA12763,0
NA12775,1
NA12776,1
NA12777,1
NA12778,0
NA12812,1
NA12813,1
NA12814,1
NA12815,0
NA12827,1
NA12828,1
NA12829,0
NA12830,0
NA12842,1
NA12843,1
NA12872,0
NA12873,1
NA12874,1
NA12878,0
NA12889,1
NA12890,0
NA18486,1
NA18488,1
NA18489,1
NA18498,0
NA18499,1
NA18501,0
NA18502,1
NA18504,0
NA18505,0
NA18507,1
NA18508,0
NA18510,0
NA18511,1
NA18516,0
NA18517,0
NA18519,1
NA18520,1
NA18522,0
NA18523,1
NA18525,0
NA18526,1
NA18528,1
NA18530,0
NA18531,0
NA18532,1
NA18533,0
NA18534,0
NA18535,0
NA18536,0
NA18537,0
NA18538,1
NA18539,0
NA18541,0
NA18542,0
NA18543,1
NA18544,0
NA18545,0
NA18546,1
NA18547,1
NA18548,0
NA18549,0
NA18550,0
NA18552,0
NA18553,0
NA18555,0
NA18557,0
NA18558,0
NA18559,0
NA18560,0
NA18561,1
NA18562,0
NA18563,1
NA18564,1
NA18565,0
NA18566,1
NA18567,0
NA18570,0
NA18571,1
NA18572,0
NA18573,1
NA18574,1
NA18577,0
NA18579,0
NA18582,1
NA18591,0
NA18592,0
NA18593,0
NA18595,0
NA18596,0
NA18597,1
NA18599,1
NA18602,1
NA18603,0
NA18605,1
NA18606,0
NA18608,0
NA18609,0
NA18610,0
NA18611,0
NA18612,0
NA18613,1
NA18614,1
NA18615,1
NA18616,0
NA18617,0
NA18618,1
NA18619,0
NA18620,0
NA18621,1
NA18622,0
NA18623,0
NA18624,1
NA18625,1
NA18626,1
NA18627,0
NA18628,0
NA18629,0
NA18630,1
NA18631,0
NA18632,0
NA18633,0
NA18634,0
NA18635,0
NA18636,1
NA18637,0
NA18638,0
NA18639,1
NA18640,1
NA18641,0
NA18642,0
NA18643,0
NA18644,0
NA18645,1
NA18646,0
NA18647,0
NA18648,0
NA18740,1
NA18745,0
NA18747,0
NA18748,0
NA18749,0
NA18757,0
NA18853,0
NA18856,1
NA18858,1
NA18861,1
NA18864,1
NA18865,0
NA18867,1
NA18868,1
NA18870,1
NA18871,0
NA18873,0
NA18874,1
NA18876,0
NA18877,1
NA18878,1
NA18879,1
NA18881,0
NA18907,1
NA18908,0
NA18909,1
NA18910,1
NA18912,1
NA18915,0
NA18916,0
NA18917,1
NA18923,0
NA18924,0
NA18933,0
NA18934,1
NA18939,0
NA18940,1
NA18941,0
NA18942,0
NA18943,0
NA18944,1
NA18945,1
NA18946,0
NA18947,0
NA18948,0
NA18949,0
NA18950,0
NA18951,0
NA18952,1
NA18953,0
NA18954,0
NA18956,0
NA18957,0
NA18959,1
NA18960,0
NA18961,0
NA18962,0
NA18963,0
NA18964,1
NA18965,0
NA18966,0
NA18967,0
NA18968,0
NA18969,0
NA18970,1
NA18971,0
NA18972,0
NA18973,1
NA18974,0
NA18975,0
NA18976,0
NA18977,1
NA18978,1
NA18979,1
NA18980,0
NA18981,0
NA18982,1
NA18983,1
NA18984,1
NA18985,0
NA18986,0
NA18987,0
NA18988,0
NA18989,0
NA18990,0
NA18991,1
NA18992,0
NA18993,0
NA18994,0
NA18995,1
NA18997,1
NA18998,0
NA18999,0
NA19000,0
NA19001,0
NA19002,0
NA19003,0
NA19004,1
NA19005,0
NA19006,0
NA19007,0
NA19009,0
NA19010,1
NA19011,0
NA19012,1
NA19017,1
NA19019,1
NA19020,0
NA19023,1
NA19024,1
NA19025,1
NA19026,1
NA19027,0
NA19028,0
NA19030,0
NA19031,1
NA19035,1
NA19036,0
NA19037,1
NA19038,0
NA19041,1
NA19042,0
NA19043,0
NA19054,0
NA19055,0
NA19056,0
NA19057,0
